Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2010 Mercury Milan Hybrid Sedan,"$8,444",Precise Automotive Group,Automatic,Front-Wheel Drive,Hybrid,4.5,128 reviews,"Chantilly, VA (49 mi.)","110,530 mi."
2014 Honda Accord Hybrid Base,"$9,899",Precise Automotive Group,Automatic,Front-Wheel Drive,Hybrid,4.5,128 reviews,"Chantilly, VA (49 mi.)","145,760 mi."
2017 Kia Optima Hybrid EX,"$11,777",Lease Return Center,Automatic,Front-Wheel Drive,Hybrid,2.3,339 reviews,"Triangle, VA (60 mi.)","74,734 mi."
2024 Hyundai Elantra HEV Limited,"$27,998","Lancaster County Motors, Inc.",Automatic,Front-Wheel Drive,Hybrid,4.8,908 reviews,"East Petersburg, PA (62 mi.)","2,134 mi."
2016 Ford C-Max Hybrid SEL,"$15,000",Bob Ruth Ford,Automatic,Front-Wheel Drive,Hybrid,4.7,"1,942 reviews","Dillsburg, PA (64 mi.)","33,976 mi."
2018 Hyundai IONIQ Hybrid Blue,"$16,000",Bob Ruth Ford,Automatic,Front-Wheel Drive,Hybrid,4.7,"1,942 reviews","Dillsburg, PA (64 mi.)","68,831 mi."
2013 Kia Optima Hybrid EX,"$8,495",PK Auto Sales,Automatic,Front-Wheel Drive,Hybrid,4.9,13 reviews,"Stafford, VA (66 mi.)","121,041 mi."
2024 Toyota Corolla Hybrid LE,"$25,711",Heritage Toyota CDJR of Harrisburg,Automatic,Front-Wheel Drive,Hybrid,4.8,"4,892 reviews","Harrisburg, PA (76 mi.)","14,602 mi."
2020 Ford F-150 XL,"$24,987",Al Packer Ford,Automatic,Front-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","118,688 mi."
2022 Hyundai Sonata Hybrid Limited,"$25,989",Ourisman Hyundai,Automatic,Front-Wheel Drive,Hybrid,3.5,925 reviews,"Laurel, MD (13 mi.)","24,818 mi."
2015 Lexus CT 200h Hybrid,"$19,295",Nationwide Nissan,Automatic,Front-Wheel Drive,Hybrid,4,181 reviews,"Lutherville-Timonium, MD (15 mi.)","66,110 mi."
2023 Hyundai Sonata Hybrid Limited,"$29,900",Ourisman Hyundai of Bowie,Automatic,Front-Wheel Drive,Hybrid,3.4,835 reviews,"Bowie, MD (23 mi.)","6,352 mi."
2009 Toyota Camry Hybrid Base,"$9,981",MemberCar,Automatic,Front-Wheel Drive,Hybrid,4.9,612 reviews,"Rockville, MD (27 mi.)","111,373 mi."
2019 Toyota Avalon Hybrid Limited,"$28,728",Passport Toyota,Automatic,Front-Wheel Drive,Hybrid,4.2,409 reviews,"Suitland, MD (32 mi.)","54,324 mi."
2022 Chrysler Pacifica Hybrid Touring L,"$24,950",Easterns Automotive Group of Temple Hills,Automatic,Front-Wheel Drive,Hybrid,4.9,"5,603 reviews","Temple Hills, MD (33 mi.)","63,701 mi."
2024 Toyota Corolla Hybrid LE,"$25,490",Ourisman Honda of Frederick,Automatic,Front-Wheel Drive,Hybrid,4.5,"1,065 reviews","Frederick, MD (41 mi.)","16,336 mi."
2023 Toyota Corolla Hybrid SE,"$24,283",Sheehy Volkswagen of Springfield,Automatic,Front-Wheel Drive,Hybrid,4.8,"1,144 reviews","Springfield, VA (42 mi.)","47,060 mi."
2021 Chrysler Pacifica Hybrid Touring L,"$27,690",Easterns Automotive Group of Frederick,Automatic,Front-Wheel Drive,Hybrid,4.8,897 reviews,"Frederick, MD (43 mi.)","36,520 mi."
2014 Volkswagen Jetta Hybrid SEL Premium,"$10,450",Precise Automotive Group,Automatic,Front-Wheel Drive,Hybrid,4.5,128 reviews,"Chantilly, VA (49 mi.)","92,254 mi."
2013 Volkswagen Jetta Hybrid SE,"$7,950",Woodbridge Public Auto Auction,Automatic,Front-Wheel Drive,Hybrid,2.8,92 reviews,"Woodbridge, VA (51 mi.)","118,190 mi."
