Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2023 Nissan ARIYA ENGAGE,"$26,750",Easterns Automotive Group of Laurel,Automatic,Front-Wheel Drive,Electric,4.9,"4,081 reviews","Laurel, MD (13 mi.)","18,072 mi."
2021 Hyundai Kona EV SEL,"$20,300",Koons Annapolis Toyota,Automatic,Front-Wheel Drive,Electric,4.5,"1,145 reviews","Annapolis, MD (21 mi.)","21,836 mi."
2021 Hyundai Kona EV Ultimate,"$21,950",Easterns Automotive Group of Hyattsville,Automatic,Front-Wheel Drive,Electric,4.9,"5,088 reviews","Hyattsville, MD (23 mi.)","68,616 mi."
2021 Hyundai Kona EV Ultimate,"$22,690",Easterns Automotive Group of Hyattsville,Automatic,Front-Wheel Drive,Electric,4.9,"5,088 reviews","Hyattsville, MD (23 mi.)","30,160 mi."
2018 Chevrolet Bolt EV Premier,"$18,950",Easterns Automotive Group of Hyattsville,Automatic,Front-Wheel Drive,Electric,4.9,"5,088 reviews","Hyattsville, MD (23 mi.)","23,183 mi."
2022 Nissan Leaf SV 40 kWh,"$17,500",DARCARS Chrysler Dodge Jeep Ram of Rockville,Automatic,Front-Wheel Drive,Electric,4,356 reviews,"Rockville, MD (28 mi.)","22,191 mi."
2023 Chevrolet Bolt EUV Premier,"$24,951",Ourisman Chevrolet Mitsubishi -Curbside Pick Up and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.1,539 reviews,"Marlow Heights, MD (32 mi.)","9,002 mi."
2021 Nissan Leaf SV PLUS 62 kWh,"$18,690",Easterns Automotive Group of Temple Hills,Automatic,Front-Wheel Drive,Electric,4.9,"5,603 reviews","Temple Hills, MD (33 mi.)","47,982 mi."
2018 Chevrolet Bolt EV Premier,"$18,950",Easterns Automotive Group of Temple Hills,Automatic,Front-Wheel Drive,Electric,4.9,"5,603 reviews","Temple Hills, MD (33 mi.)","23,664 mi."
2018 Chevrolet Bolt EV LT,"$17,950",Easterns Automotive Group of Temple Hills,Automatic,Front-Wheel Drive,Electric,4.9,"5,603 reviews","Temple Hills, MD (33 mi.)","17,890 mi."
