Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2022 Chrysler Pacifica Hybrid Touring L,Not Priced,Apple Ford Lincoln,CVT,Front-Wheel Drive,Hybrid,3.1,938 reviews,"Columbia, MD (9 mi.)","71,333 mi."
2015 Ford Fusion Hybrid S,"$12,795",Carhaven,CVT,Front-Wheel Drive,Hybrid,2.9,112 reviews,"Millersville, MD (10 mi.)","50,700 mi."
2014 Ford Fusion Hybrid SE,"$11,397",Carhaven,CVT,Front-Wheel Drive,Hybrid,2.9,112 reviews,"Millersville, MD (10 mi.)","42,281 mi."
2022 Toyota Corolla Hybrid LE,"$25,000",Ourisman Honda of Laurel -Se Hablo Espanol,CVT,Front-Wheel Drive,Hybrid,4.7,193 reviews,"Laurel, MD (12 mi.)","32,547 mi."
2015 Toyota Prius Three,"$18,988",Bill Kidd's Toyota Volvo Cars,CVT,Front-Wheel Drive,Hybrid,3.2,704 reviews,"Cockeysville, MD (17 mi.)","61,956 mi."
2023 Honda Accord Hybrid Sport-L,"$31,500",Sport Honda,CVT,Front-Wheel Drive,Hybrid,4.9,594 reviews,"Silver Spring, MD (19 mi.)","21,084 mi."
2024 Toyota Sienna LE,"$69,516",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",8 mi.
2024 Toyota Sienna XLE,"$93,262",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",4 mi.
2012 Toyota Prius Four,"$12,998",Jones Preowned Superstore,CVT,Front-Wheel Drive,Hybrid,3.2,733 reviews,"Fallston, MD (25 mi.)","105,350 mi."
2009 Toyota Prius,"$6,950",Prime Motors LLC,CVT,Front-Wheel Drive,Hybrid,2.7,80 reviews,"Arlington, VA (36 mi.)","126,989 mi."
2023 Honda Accord Hybrid Sport-L,"$30,600",Bill Page Honda,CVT,Front-Wheel Drive,Hybrid,4.6,"1,718 reviews","Falls Church, VA (38 mi.)","26,796 mi."
2022 Ford Escape PHEV Titanium,"$24,000",Waldorf Ford,CVT,Front-Wheel Drive,Hybrid,4.3,"1,144 reviews","Waldorf, MD (43 mi.)","63,086 mi."
2023 Toyota Corolla Hybrid LE,"$24,913",Safford Brown CDJR Sterling,CVT,Front-Wheel Drive,Hybrid,4.6,545 reviews,"Sterling, VA (44 mi.)","18,443 mi."
2007 Toyota Prius Base (CVT-E),"$6,842",Miller Toyota,CVT,Front-Wheel Drive,Hybrid,4.6,831 reviews,"Manassas, VA (55 mi.)","176,661 mi."
2022 Honda Accord Hybrid Touring,"$29,925",Nucar Chevrolet of New Castle,CVT,Front-Wheel Drive,Hybrid,2.6,604 reviews,"New Castle, DE (66 mi.)","32,416 mi."
2012 Ford Fusion Hybrid Base,"$8,990",Pine Manor Auto Sales,CVT,Front-Wheel Drive,Hybrid,0,16 reviews,"Middletown, PA (67 mi.)","73,940 mi."
2015 Toyota Prius Two,"$15,495",RideSmart Auto,CVT,Front-Wheel Drive,Hybrid,4.9,520 reviews,"Honey Brook, PA (74 mi.)","69,734 mi."
2022 Toyota Avalon Hybrid XLE,"$31,492",Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)","36,923 mi."
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,Front-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2024 Toyota Sienna XLE,"$91,213",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",5 mi.
2024 Toyota Sienna XLE,"$92,837",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",4 mi.
2024 Toyota Sienna LE,"$72,906",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",5 mi.
2024 Toyota Sienna XLE,"$91,232",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",4 mi.
2024 Toyota Sienna LE,"$73,006",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",5 mi.
2024 Toyota Sienna XLE,"$92,837",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",4 mi.
2024 Toyota Sienna XLE,"$90,490",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",4 mi.
2024 Toyota Sienna LE,"$73,656",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",5 mi.
2022 Toyota Sienna XLE,Not Priced,Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)","21,456 mi."
2024 Toyota Sienna LE,"$82,880",Koons Ford of Annapolis,CVT,Front-Wheel Drive,Hybrid,4.5,"1,565 reviews","Annapolis, MD (20 mi.)",183 mi.
2020 Toyota Avalon Hybrid Limited,"$30,945",DARCARS Lexus Of Silver Spring,CVT,Front-Wheel Drive,Hybrid,4.6,"1,787 reviews","Silver Spring, MD (20 mi.)","61,373 mi."
2021 Toyota Sienna LE,"$37,500",DARCARS Lexus Of Silver Spring,CVT,Front-Wheel Drive,Hybrid,4.6,"1,787 reviews","Silver Spring, MD (20 mi.)","28,057 mi."
2019 Toyota Avalon Hybrid XLE Plus,"$25,000",Ourisman Toyota 40,CVT,Front-Wheel Drive,Hybrid,4.6,430 reviews,"Edgewood, MD (23 mi.)","85,712 mi."
2017 Toyota Prius Prime,"$16,409",Bob Bell Chevrolet,CVT,Front-Wheel Drive,Hybrid,4,581 reviews,"Bel Air, MD (25 mi.)","126,347 mi."
2023 Toyota Corolla Hybrid SE,"$25,990",DARCARS 355 Toyota Rockville,CVT,Front-Wheel Drive,Hybrid,2.7,287 reviews,"Rockville, MD (28 mi.)","32,744 mi."
2021 Toyota Sienna Limited 7-Passenger,"$30,999",King Kia,CVT,Front-Wheel Drive,Hybrid,4.6,187 reviews,"Gaithersburg, MD (30 mi.)","98,846 mi."
2022 Honda Accord Hybrid Base,Not Priced,Safford Brown Honda Arlington,CVT,Front-Wheel Drive,Hybrid,4.3,889 reviews,"Arlington, VA (34 mi.)","34,495 mi."
2020 Toyota Camry LE,"$21,995",Alexandria Toyota,CVT,Front-Wheel Drive,Hybrid,4.5,601 reviews,"Alexandria, VA (35 mi.)","82,445 mi."
2023 Toyota Camry SE,"$32,995",Alexandria Toyota,CVT,Front-Wheel Drive,Hybrid,4.5,601 reviews,"Alexandria, VA (35 mi.)","10,195 mi."
2013 Toyota Prius Two,"$12,950",Prime Motors LLC,CVT,Front-Wheel Drive,Hybrid,2.7,80 reviews,"Arlington, VA (36 mi.)","85,801 mi."
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,Front-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2017 Toyota Prius Four Touring,"$14,950",Prime Motors LLC,CVT,Front-Wheel Drive,Hybrid,2.7,80 reviews,"Arlington, VA (36 mi.)","132,614 mi."
2022 Toyota Sienna LE,"$42,500",Koons Tysons Toyota,CVT,Front-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","22,330 mi."
2012 Toyota Camry Hybrid LE,"$10,400",Koons Tysons Toyota,CVT,Front-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","131,093 mi."
2023 Toyota Prius LE,"$30,300",Koons Tysons Toyota,CVT,Front-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","21,884 mi."
2023 Toyota Prius LE,"$30,150",Koons Tysons Toyota,CVT,Front-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","22,949 mi."
2023 Toyota Sienna LE,"$42,500",Koons Tysons Toyota,CVT,Front-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","35,946 mi."
2022 Toyota Avalon Hybrid XSE Nightshade,"$36,300",Koons Tysons Toyota,CVT,Front-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","24,504 mi."
2023 Toyota Prius LE,"$29,900",Koons Tysons Toyota,CVT,Front-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","29,213 mi."
2012 Toyota Prius v Five,"$9,500",AP Fairfax,CVT,Front-Wheel Drive,Hybrid,0,504 reviews,"Fairfax, VA (42 mi.)","149,488 mi."
2022 Honda Accord Hybrid EX-L,Not Priced,National Auto of Waldorf,CVT,Front-Wheel Drive,Hybrid,3.2,263 reviews,"Waldorf, MD (43 mi.)","93,543 mi."
2019 Ford Fusion Hybrid SE,"$18,000",Waldorf Ford,CVT,Front-Wheel Drive,Hybrid,4.3,"1,144 reviews","Waldorf, MD (43 mi.)","46,735 mi."
2015 Toyota Prius Four,"$14,983",Stohlman Subaru of Sterling,CVT,Front-Wheel Drive,Hybrid,4.6,636 reviews,"Sterling, VA (44 mi.)","80,031 mi."
2021 Ford Escape PHEV Titanium,"$25,000",Ted Britt Ford - We Will Buy Your Car,CVT,Front-Wheel Drive,Hybrid,0,308 reviews,"Fairfax, VA (44 mi.)","40,069 mi."
2024 Ford Escape PHEV,"$36,820",Ted Britt Ford - We Will Buy Your Car,CVT,Front-Wheel Drive,Hybrid,0,308 reviews,"Fairfax, VA (44 mi.)",28 mi.
2024 Toyota Sienna XLE-BRAUNABILITY POWER SIDE RAMP XT,"$88,190",Pohanka Chevrolet,CVT,Front-Wheel Drive,Hybrid,4.2,497 reviews,"Chantilly, VA (47 mi.)",17 mi.
2022 Lexus ES 300h Base,"$41,700",Pohanka Lexus,CVT,Front-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","29,466 mi."
2024 Lexus ES 300h Luxury,"$50,777",Pohanka Lexus,CVT,Front-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)",14 mi.
2019 Lexus ES 300h Luxury,"$34,550",Pohanka Lexus,CVT,Front-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","46,434 mi."
2015 Toyota Prius Three,"$10,553",Honda of Chantilly,CVT,Front-Wheel Drive,Hybrid,4.3,702 reviews,"Chantilly, VA (48 mi.)","161,061 mi."
2023 Honda CR-V Hybrid Sport,Not Priced,Hertrich Honda Kia of Easton,CVT,Front-Wheel Drive,Hybrid,0,28 reviews,"Easton, MD (49 mi.)","17,972 mi."
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,Front-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2018 Toyota Camry Hybrid XLE,"$24,890",Toyota of York,CVT,Front-Wheel Drive,Hybrid,3.5,622 reviews,"York, PA (52 mi.)","54,995 mi."
2016 Lincoln MKZ Hybrid Base,"$11,900",Five Plus Autohaus LLC,CVT,Front-Wheel Drive,Hybrid,0,2 reviews,"Emigsville, PA (54 mi.)","81,000 mi."
2019 Toyota Camry Hybrid XLE,Not Priced,Michigan Auto,CVT,Front-Wheel Drive,Hybrid,3.1,45 reviews,"Woodbridge, VA (55 mi.)","80,172 mi."
2016 Toyota Prius v,"$18,779",Younger Toyota,CVT,Front-Wheel Drive,Hybrid,4.6,"2,096 reviews","Hagerstown, MD (60 mi.)","73,654 mi."
2021 Toyota Sienna XLE 8 Passenger,"$40,700",Sheehy Toyota of Stafford,CVT,Front-Wheel Drive,Hybrid,4.1,"1,443 reviews","Stafford, VA (67 mi.)","45,400 mi."
2021 Honda Accord Hybrid Touring,Not Priced,Union Park Honda BMW Buick GMC Volvo Cars Jaguar,CVT,Front-Wheel Drive,Hybrid,3.4,554 reviews,"Wilmington, DE (70 mi.)","20,665 mi."
2022 Toyota Prius Limited,"$28,500",CMA's Chevrolet of Martinsburg,CVT,Front-Wheel Drive,Hybrid,0,66 reviews,"Martinsburg, WV (72 mi.)","34,253 mi."
2021 Toyota Sienna LE,"$38,200",CMA's Chevrolet of Martinsburg,CVT,Front-Wheel Drive,Hybrid,0,66 reviews,"Martinsburg, WV (72 mi.)","34,627 mi."
2024 Toyota Sienna XLE,"$92,627",Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)",21 mi.
2024 Toyota Sienna LE,Not Priced,Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)",17 mi.
2024 Toyota Sienna XSE,Not Priced,Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)",10 mi.
2024 Toyota Sienna LE,"$69,995",Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)",10 mi.
2024 Toyota Sienna LE,"$79,995",Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)",10 mi.
2024 Toyota Sienna Platinum,Not Priced,Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)",10 mi.
2024 Toyota Sienna XLE,"$92,627",Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)",153 mi.
2021 Toyota Prius Prime LE,"$27,991",Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)","33,603 mi."
2024 Toyota Sienna Platinum,Not Priced,Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)",10 mi.
2024 Toyota Sienna LE,Not Priced,Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)",10 mi.
2017 Toyota Prius Three,"$18,991",Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)","72,137 mi."
2023 Toyota Sienna Platinum,"$99,950",Team Toyota of Glen Mills,CVT,Front-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)",16 mi.
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
